path,io_s,preprocess_s,embedding_s,query_s,update_s,inference_s,postprocess_s,e2e_s,score,label,outputs
/home/awais/Datasets/benchmark_images/108-lobe_11_12-all_lights-2026_01_26_09_08_50.jpg,0.00012598900138982572,0.14182585600065067,,,,0.05955925599846523,0.011037032003514469,0.2125481330040202,0.9998646974563599,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/108-lobe_11_12-all_lights-2026_01_26_09_08_50.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/108-lobe_11_12-all_lights-2026_01_26_09_08_50.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/108-lobe_11_12-all_lights-2026_01_26_09_08_50.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/108-lobe_11_12-all_lights-2026_01_26_09_08_50.npy""}"
/home/awais/Datasets/benchmark_images/109-journal_3-all_lights-2026_01_26_09_08_50.jpg,0.0001761940002324991,0.07031070599987288,,,,0.060497746999317314,0.009494083999015857,0.14047873099843855,0.8691373467445374,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/109-journal_3-all_lights-2026_01_26_09_08_50.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/109-journal_3-all_lights-2026_01_26_09_08_50.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/109-journal_3-all_lights-2026_01_26_09_08_50.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/109-journal_3-all_lights-2026_01_26_09_08_50.npy""}"
/home/awais/Datasets/benchmark_images/11-lobe_1_2-all_lights-2026_01_26_09_08_25.jpg,9.729500015964732e-05,0.06866230800005724,,,,0.0620826339982159,0.010336671999539249,0.14117890899797203,0.8639014363288879,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/11-lobe_1_2-all_lights-2026_01_26_09_08_25.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/11-lobe_1_2-all_lights-2026_01_26_09_08_25.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/11-lobe_1_2-all_lights-2026_01_26_09_08_25.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/11-lobe_1_2-all_lights-2026_01_26_09_08_25.npy""}"
/home/awais/Datasets/benchmark_images/110-lobe_9_10-all_lights-2026_01_26_09_08_50.jpg,9.277600111090578e-05,0.08232670399956987,,,,0.06090942800074117,0.009298131000832655,0.1526270390022546,0.8155547976493835,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/110-lobe_9_10-all_lights-2026_01_26_09_08_50.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/110-lobe_9_10-all_lights-2026_01_26_09_08_50.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/110-lobe_9_10-all_lights-2026_01_26_09_08_50.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/110-lobe_9_10-all_lights-2026_01_26_09_08_50.npy""}"
/home/awais/Datasets/benchmark_images/111-lobe_11_12-all_lights-2026_01_26_09_08_50.jpg,0.00017066399959730916,0.07289143200250692,,,,0.06363326599966967,0.010240990999591304,0.1469363530013652,0.9998090863227844,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/111-lobe_11_12-all_lights-2026_01_26_09_08_50.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/111-lobe_11_12-all_lights-2026_01_26_09_08_50.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/111-lobe_11_12-all_lights-2026_01_26_09_08_50.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/111-lobe_11_12-all_lights-2026_01_26_09_08_50.npy""}"
/home/awais/Datasets/benchmark_images/112-journal_3-all_lights-2026_01_26_09_08_51.jpg,0.0001457069993193727,0.06761658400137094,,,,0.06707416499921237,0.011981052997725783,0.14681750899762847,0.7932360768318176,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/112-journal_3-all_lights-2026_01_26_09_08_51.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/112-journal_3-all_lights-2026_01_26_09_08_51.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/112-journal_3-all_lights-2026_01_26_09_08_51.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/112-journal_3-all_lights-2026_01_26_09_08_51.npy""}"
/home/awais/Datasets/benchmark_images/113-lobe_9_10-all_lights-2026_01_26_09_08_51.jpg,8.942999920691364e-05,0.09213447400179575,,,,0.07275846999982605,0.00712100099917734,0.17210337500000605,0.890387237071991,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/113-lobe_9_10-all_lights-2026_01_26_09_08_51.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/113-lobe_9_10-all_lights-2026_01_26_09_08_51.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/113-lobe_9_10-all_lights-2026_01_26_09_08_51.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/113-lobe_9_10-all_lights-2026_01_26_09_08_51.npy""}"
/home/awais/Datasets/benchmark_images/114-lobe_11_12-all_lights-2026_01_26_09_08_51.jpg,8.374899698537774e-05,0.07689228299932438,,,,0.06930465699770139,0.009186531002342235,0.15546721999635338,0.9999548196792603,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/114-lobe_11_12-all_lights-2026_01_26_09_08_51.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/114-lobe_11_12-all_lights-2026_01_26_09_08_51.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/114-lobe_11_12-all_lights-2026_01_26_09_08_51.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/114-lobe_11_12-all_lights-2026_01_26_09_08_51.npy""}"
/home/awais/Datasets/benchmark_images/115-journal_3-all_lights-2026_01_26_09_08_51.jpg,0.00017778700203052722,0.09904003599876887,,,,0.06530215199745726,0.011982055002590641,0.1765020300008473,0.8378738760948181,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/115-journal_3-all_lights-2026_01_26_09_08_51.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/115-journal_3-all_lights-2026_01_26_09_08_51.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/115-journal_3-all_lights-2026_01_26_09_08_51.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/115-journal_3-all_lights-2026_01_26_09_08_51.npy""}"
/home/awais/Datasets/benchmark_images/116-lobe_9_10-all_lights-2026_01_26_09_08_51.jpg,0.00013997600035509095,0.10182491000159644,,,,0.07313732900001924,0.0073135870006808545,0.18241580200265162,0.9180548787117004,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/116-lobe_9_10-all_lights-2026_01_26_09_08_51.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/116-lobe_9_10-all_lights-2026_01_26_09_08_51.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/116-lobe_9_10-all_lights-2026_01_26_09_08_51.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/116-lobe_9_10-all_lights-2026_01_26_09_08_51.npy""}"
